geonameid,name,asciiname,alternatenames,latitude,longitude,feature class,feature code,iso alpha 2,cc2,admin1 code,admin2 code,admin3 code,admin4 code,population,elevation,dem,timezone,modification date,City,Geonames ID,Country,Residential EUI (kWh/m2/year),Non-residential EUI (kWh/m2/year),ISO_alpha3,nearest_cdd_1,nearest_cdd_2,nearest_cdd_3,nearest_cdd_4,nearest_cdd_5,nearest_cdd_6,nearest_cdd_7,nearest_cdd_8,nearest_cdd_9,nearest_cdd_10,nearest_cdd_11,nearest_cdd_12,total_year,average_year,variance_year
2468369,Gabès,Gabes,"Abes,GAE,Gabes,Gabesas,Gabis,Gabès,Gābis,Kabis,Kābis,Nkampes,Qabes,Qabis,Qābis,Tacapae,Tacape,gabeseu,gabesu,jia bei si,ka bæs,qabs,vabs,wlayt qabs,Γκαμπές,Габес,قابس,ولاية قابس,ڤابس,กาแบ็ส,ガベス,加貝斯,가베스",33.88146,10.0982,P,PPLA,TN,,29,,,,110075,,9,Africa/Tunis,2020-09-23,Gabes,2468369,Tunisia,85.58081897,107.8623898,TUN,56.402173360188826,44.0354347229004,24.629845937093116,0.21498870849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.5826454162597656,67.88991800944022,193.7550061543784,16.146250512864867,655.269434321516
4032402,Nuku‘alofa,Nuku'alofa,"Niukalofa,Noukoualopha,Nucualofa,Nukalofa,Nuku'alofa,Nuku`alofa,Nuku`aloia,Nukualofa,Nukualofo,Nukuʻalofa,Nuku‘alofa,Nuku‘aloia,Nuku’alofa,TBU,nu ku a luo fa,nu kuxalofa,nukuallopa,nukuarofa,Νουκουαλόφα,Нукуалофа,נוקואלופה,นูกูอะโลฟา,ኑኩአሎፋ,ヌクアロファ,努库阿洛法,努庫阿洛發,누쿠알로파",-21.13683,-175.20114,P,PPLC,TO,,02,11.0,,,22400,,1,Pacific/Tongatapu,2023-02-08,Nuku'alofa,4032402,Tonga,66.28125,103.8055183,TON,164.33959197998047,202.38317235310836,125.62455622355132,197.01085917154978,209.06603368123382,242.96711985270204,250.1602541605634,276.46101252237986,276.39817937215156,247.45874404907295,204.0715471903484,212.23871358235664,2608.179784138999,217.34831534491659,1977.4999054626824
311046,İzmir,Izmir,"Azmir,Esmirna,IZM,Ismir,Izmir,Izmira,Izmiras,Izmiro,Smirne,Smyrna,Smyrne,Yazmir,azmyr,izmiri,izumiru,yi zi mi er,İzmir,Σμύρνη,Измир,איזמיר,إزمير,იზმირი,イズミル,伊兹密尔",38.41273,27.13838,P,PPLA,TR,,35.0,,,,2500603,,122,Europe/Istanbul,2024-06-22,Izmir,311046,Turkey,82.23168103,105.7592242,TUR,45.01861190795898,74.1045265197754,20.6296132405599,0.0,35.04926935831708,2.5793914794921875,0.0,0.0,0.0,0.0,0.0,37.72748311360676,215.1088956197103,17.925741301642525,613.2925747070434
323786,Ankara,Ankara,"ANK,Anakara,Ancara,Ancyra,Ang-ka-la,Angkara,Angora,Anguriyah,Ankar,Ankara,Ankara khot,Ankaro,Ankuara,Ankura,Ankyra,Ankyra (Ankyra),Anqara,Enguri,Engüri,Enqere,akara,an ka la,angkala,ankara,anqrh,anqrt,xangkara,Ăng-kā-lá,Άγκυρα (Ankyra),Анкара,Анкара хот,Анкъара,Әнкара,Անկարա,אנקארא,אנקרה,آنکارا,أنقرة,ئەنقەرە,انقره,انقرہ,انکرہ,ܐܢܩܪܐ,अंकारा,আঙ্কারা,ਅੰਕਾਰਾ,ଆଙ୍କାରା,அங்காரா,అంకారా,ಅಂಕಾರಾ,അങ്കാറ,อังการา,ཨན་ཁ་ར།,ანკარა,አንካራ,アンカラ,安卡拉,앙카라",39.91987,32.85427,P,PPLC,TR,,68.0,,,,3517182,850.0,874,Europe/Istanbul,2024-03-27,Ankara,323786,Turkey,99.25107759,120.7989081,TUR,10.048219045003256,54.50247573852546,0.39170201619466133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.94239679972337,5.411866399976947,247.2891293545473
745044,Istanbul,Istanbul,"Bizanc,Bizánc,Byzance,Byzantion,Byzantium,Byzanz,Carigrad,Constantinoble,Constantinopla,Constantinople,Constantinopolen,Constantinopoli,Constantinopolis,Costantinopoli,Estambul,IST,Istamboul,Istambul,Istambuł,Istampoul,Istanbul,Istanbúl,Isztambul,Konstantinapoly,Konstantinopel,Konstantinopol,Konstantinopolo,Konstantinoupoli,Konstantinoupolis,Konstantinápoly,Kustantiniyah,Micklagard,Micklagård,Mikligardur,Mikligarður,Stamboul,Stambul,Stambula,Stambuł,Tsarigrad,Vizantija (Vizantija),Vyzantio,astnbwl,bijantium,byuzantion,byzntywn,iseutanbul,istambula,isutanburu,stin Poli [stimˈboli],yi si tan bao,yi si tan bu er,İstanbul,Βυζάντιο,Βυζαντιο,Ισταμπουλ,Ισταμπούλ,Κωνσταντινουπολη,Κωνσταντινούπολη,Κωνσταντινούπολις,στην Πόλι [stimˈboli],Византија (Vizantija),Истанбул,Стамбул,ביזנטיון,اسطنبول,इस्तांबुल,ইস্তাম্বুল,イスタンブール,ビュザンティオン,伊斯坦堡,伊斯坦布尔,비잔티움,이스탄불",41.01384,28.94966,P,PPLA,TR,,34.0,,,,14804116,,39,Europe/Istanbul,2024-03-27,Istanbul,745044,Turkey,86.10021552,105.7917737,TUR,8.059120178222656,16.115402221679652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.174522399902308,2.014543533325192,25.086816276509538
3573703,Scarborough,Scarborough,"Port Louis,Scarborough",11.18229,-60.73525,P,PPLA,TT,,11,,,,17000,,9,America/Port_of_Spain,2017-05-24,Scarborough,3573703,Trinidad and Tobago,86.78340517,110.4470343,TTO,177.75324757893873,236.1859881083179,222.67110570271902,244.32067362467467,201.6919288635252,201.79272206624358,283.3096682230634,238.70751317342038,278.1136741638186,215.61613337198912,306.6833635965984,228.11713155110658,2834.963150024416,236.2469291687013,1407.1761929145982
1668341,Taipei,Taipei,"GJai Bac,Kota Taipei,Pan Kiao,Pan-ch'iao,Pan-ch'iao-chen,Pan-ch'iao-chieh,Pan-ch’iao,Pan-ch’iao-chen,Pan-ch’iao-chieh,T'ai-pei,T'ai-pei Shih,T'ai-pei-hsien,TPE,Taibei Shi,Taibei Shih,Taibejus,Taibėjus,Taipe,Taipeh,Taipei,Taipeium,Taipejus,Taipé,Taipéi,Taipėjus,Tajbehj,Tajpej,Tajpeo,Tayipeh,Tayipèh,Taypey,Tchaj-pej,T’ai-pei,T’ai-pei Shih,T’ai-pei-hsien,ta'ipe,ta'ipe'i,tai bei,tai bei shi,taibei,taibei si,taipei,taippei,thipe,Đài Bắc,Ταϊπέι,Тайбэй,Тайпей,Тајпеј,טאיפי,טאיפיי,تەيبېي,ताइपे,টাইপেই,ไทเป,ཐའེ་པེ,ታይፔ,台北,台北市,臺北市,타이베이,타이베이 시,타이뻬이,타이페이",25.05306,121.52639,P,PPLC,TW,,04,TPE,,,7871900,,5,Asia/Taipei,2024-09-13,Taipei,1668341,Taiwan,115.3428196,189.889419,TWN,451.2914148966473,432.08035659790033,35.796644846598305,40.68761825561522,77.1267458597819,0.0,44.70842742919922,136.89731216430656,314.1764729817708,303.09123102823884,393.7850888570152,476.0893809000666,2705.7306938171405,225.47755781809505,34745.44605679671
148730,Zanzibar,Zanzibar,"Ilu Zanzibar,Poli tis Zanzivaris,Sansibar,Sansibar-Stadt,Unguja,ZNZ,Zanjibar,Zanzibar,Zanzibar City,Zanzibar by,Zanzibaras,Zanzibaro,Zanzibár,Zanzíbar,janjibaleusiti,mdynt znjbar,sang gei ba er shi,zanjibarushiti,zanzibari,zngbar,znzybr syty,Ìlú Zanzibar,Πόλη της Ζανζιβάρης,Занзибар,Занзібар,זנזיבר סיטי,زنجبار شہر,زنگبار,مدينة زنجبار,ზანზიბარი,ザンジバルシティ,桑给巴尔市,잔지바르시티",-6.16394,39.19793,P,PPLA,TZ,,25.0,5302,5302272,,403658,,14,Africa/Dar_es_Salaam,2019-09-05,Zanzibar,148730,Tanzania,65.01508621,104.7462469,TZA,92.61685180664054,92.18809636433933,57.91158803304039,25.3763936360677,45.84529749552407,4.3888994852701835,34.74882125854492,37.990483601888016,25.23330434163416,30.728130340576254,46.229549407958956,44.841307322184235,538.0987230936687,44.841560257805725,676.8833003128282
149658,Tabora,Tabora,"TBO,Tabora,Tampora,ta bo la,tabola,tabora,tabwra,Ταμπόρα,Табора,تابورا,タボラ,塔波拉,타보라",-5.01622,32.82663,P,PPLA,TZ,,17.0,1406,1406082,,308741,,1191,Africa/Dar_es_Salaam,2023-12-10,Tabora,149658,Tanzania,65.88577586,101.9079751,TZA,403.87312062581447,435.8342628479009,338.7873980204263,193.9431508382162,424.976189931233,269.73892974853504,214.5309410095215,294.0145606994628,414.7276064554856,402.50667699177995,429.83066177368215,360.2455495198567,4183.009048461915,348.58408737182623,7427.205685230248
153220,Morogoro,Morogoro,"Maragora,Mkoa wa Morogoro,Morogoras,Morogoro,Moronkoro,Mrogoro,Murogoro,mo luo ge luo,mologolo,morogoro,mwrwghwrw,mwrwgwrw,Μορογκόρο,Марагора,Морогоро,موروغورو,موروگورو,モロゴロ,莫罗戈罗,모로고로",-6.82102,37.66122,P,PPLA,TZ,,10.0,505.0,505042.0,,471409,,504,Africa/Dar_es_Salaam,2023-12-10,Morogoro,153220,Tanzania,65.67564655,102.4410879,TZA,182.47590382893856,186.40888849894205,119.12104924519852,42.651804606119775,70.81035868326826,79.90784200032547,74.29933293660486,63.36955769856782,78.29925028483073,90.0505867004394,84.90256500244135,111.51559702555342,1183.8127365112302,98.65106137593585,2008.169416709881
154380,Mbeya,Mbeya,"MBI,Mbee,Mbeja,Mbeya,ambya,mbya,meubeya,mu bei ya,mubeya,Мбее,Мбея,امبیا,مبيا,مبیا,ムベヤ,姆貝亞,므베야",-8.9,33.45,P,PPLA,TZ,,9.0,1208.0,1208222.0,,541603,,1697,Africa/Dar_es_Salaam,2023-12-10,Mbeya,154380,Tanzania,78.69612069,104.0696271,TZA,396.00707244873007,472.2506853739429,447.0527788798011,234.20934549967438,442.94347508748194,305.95352935791016,222.81324895222988,356.18358739217183,411.1704775492347,315.4856808980306,395.0918922424313,413.2215423583989,4412.383316040038,367.6986096700032,6716.936743630097
155946,Lindi Region,Lindi Region,"Agbegbe Lindi,Agbègbè Lindi,Lindi,Lindi Region,Lindi piirkond,Lindi regions,Lindi reģions,Lindin alue,Lindzio regionas,Lindžio regionas,Mkoa wa Lindi,Perifereia Linti,Regio de Lindi,Region Lindi,Region de Lindi,Regiono Lindi,Regiunea Lindi,Regió de Lindi,Región de Lindi,Rexion de Lindi,Rexión de Lindi,TanzaniaLindiGola,Vilojati Lindi,Wilayah Lindi,aqlym lyndy,astan lyndy,khe tlindi,lian di qu,lin di qu,linati pakuti,lindi ancala,lindi pradesa,lindi prantam,lindiju,lindis olki,lyndy,regione di Lindi,rindi zhou,Περιφέρεια Λίντι,Вилояти Линди,Линди,Регіон Лінді,לינדי,إقليم ليندي,استان لیندی,لنڈی,لیندی علاقہ,लिंडी प्रदेश,লিন্ডি অঞ্চল,લીન્દી પ્રદેશ,லினடி பகுதி,లిండి ప్రాంతం,ಲಿಂಡಿ ಪ್ರದೇಶ,ලින්ඩි කලාපය,เขตลินดิ,ლინდის ოლქი,リンディ州,林迪区,林迪區,蓮迪區,린디주",-9.5,38.5,A,ADM1,TZ,,7.0,,,,864652,,386,Africa/Dar_es_Salaam,2015-05-04,Lindi,155946,Tanzania,73.23275862,108.4993106,TZA,79.3680051167806,71.52844619750974,57.61263783772789,0.36722310384114604,33.54805374145508,43.0793380737305,6.654677073160802,5.764212290445956,24.99198404947915,34.564539591471366,40.11837514241537,44.47006352742514,442.06755574544275,36.838962978786896,628.6208009032442
160263,Dar es Salaam,Dar es Salaam,"DAR,Dar Es Salaam,Dar Es Salam,Dar es Salaam,Dar es Salam,Dar es Salamas,Dar es Salams,Dar es Salám,Dar es-Salaam,Dar es-Salam,Dar əs Salam,Dar-ehs-Salam,Dar-ehs-Salam shaary,Dar-es-Salaam,Dar-es-Salam,Darasalam,Daresalama,Daresalamo,Daressalaam,Daressalam,Daruesselam,Darüsselam,Dárasalám,Dār es Salām,Dāresalāma,Ntar es Salam,Ntontoma,da lei si sa la mu,daleueseusallam,dar alslam,dar-es-salami,dar-xes-salam,dara asa salama,dara esa salama,daralslam,daruesusaramu,san lan gang,tarus'salam,Νταρ ες Σαλάμ,Ντοντόμα,Дар ес Салам,Дар ес-Салаам,Дар-ес-Салам,Дар-эс-Салам,Дар-эс-Салам шаары,דאר א-סלאם,דאר עס סאלאאם,دار السلام,دارالسلام,دارېسسالام,दार अस सलाम,दार एस सलाम,ਦਾਰ ਅਸ ਸਲਾਮ,தாருஸ்ஸலாம்,ดาร์-เอส-ซาลาม,ཏ་རེ་སི་ས་ལམ།,ဒါအက်စ် ဆယ်လန်းမြို့,დარ-ეს-სალამი,ダルエスサラーム,三蘭港,达累斯萨拉姆,다르에스살람",-6.82349,39.26951,P,PPLA,TZ,,23.0,702.0,702132.0,,5383728,,24,Africa/Dar_es_Salaam,2024-03-24,Dar Es Salaam,160263,Tanzania,64.74461207,104.2529285,TZA,34.07007344563804,21.405685424804688,8.858055114746094,0.0,8.92680104573568,0.0,0.715052286783854,0.019433339436848957,0.18049748738606775,0.0,10.742537180582687,4.394575754801431,89.31271107991539,7.442725923326282,113.42316529974686
698740,Odesa,Odesa,"Adehsa,Ades,Juzhnaja stolica,Khadjibey,Khadzhibej,Kocjubiiv,ODS,Odesa,Odesa-mama,Odess,Odessa,Odessa osh,Odessae,Odesse,Odessos,Odessus,Odessza,Odissos,Oděsa,Perlina Chornogo morja,Pivdenna Pal'mira,Pivdenna stolicja,Stolica Jumora,Udessa,Zhemchuzhina u morja,ao de sa,awdsa,awdysa,odesa,odessa,Ódessa,ʼwdysʼ,Οδησσός,Адэса,Жемчужина у моря,Коцюбіїв,Одеса,Одесс,Одессæ,Одесса,Одесса ош,Одессе,Перлина Чорного моря,Південна Пальміра,Південна столиця,Столица Юмора,Хаджибей,Южная столица,Օդեսա,אדעס,אודיסא,אודסה,أوديسا,اودسا,اوديسا,اودیسا,ओदेसा,အိုဒက်ဆာမြို့,ოდესა,オデッサ,敖德薩,오데사",46.48572,30.74383,P,PPLA,UA,,17.0,5110.0,,,1015826,50.0,34,Europe/Kyiv,2023-10-21,Odessa,698740,Ukraine,195.3220345,262.9364592,UKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703448,Kyiv,Kyiv,"Chijv,Civ,Cív,IEV,Kaenugardur,Keju,Kiebo,Kief,Kieu,Kiev,Kiev osh,Kievi,Kievom,Kievu,Kiew,Kiiev,Kiiv,Kijev,Kijeva,Kijevas,Kijew,Kijiv,Kijivo,Kijow,Kijuw,Kijv,Kijów,Kijůw,Kiova,Kiovia,Kiyev,Kiyiw,Kiëf,Kjiv,Kueyiv,Kyev,Kyiiv,Kyiv,Kyiw,Kyjev,Kyjiv,Kyjiw,Kyèv,Kænugarður,Kíev,Kîev,Küyiv,ji fu,kheiyf,kiu,kiv,kiva,kiyebha,kiyepeu,kyf,kyiva,kyyf,qyyb,Κίεβο,Кейӳ,Киев,Киев ош,Киевом,Киеву,Київ,Кијев,Кыив,Кыйив,Кіеў,Кꙑѥвъ,Կիև,קייב,קיעוו,كىيېۋ,كييف,کیف,کیێڤ,کی‌یف,कीव,क्यीव,কিয়েভ,கீவ்,കീവ്,เคียฟ,ཀིབ།,ကီးယက်မြို့,კიევი,ኪየቭ,キーウ,基輔,키예프",50.45466,30.5238,P,PPLC,UA,,12,,,,2797553,,187,Europe/Kyiv,2023-03-01,Kiev,703448,Ukraine,104.9019397,127.5221307,UKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229362,Masindi,Masindi,"KCU,Masinai,Masindi,Masindis,masyndy,Масинди,ماسیندی",1.67444,31.715,P,PPLA2,UG,,W,50,8644149.0,8658714.0,31486,,1140,Africa/Kampala,2024-05-22,Masindi,229362,Uganda,65.33081897,101.3154492,UGA,191.48225148518864,138.1656430562337,120.37463760375944,99.6590525309245,179.61250178019213,181.07055409749356,184.96388371785503,150.1022071838379,177.89850489298513,161.78996149698892,130.461683909098,125.21519470214861,1840.7960764567056,153.3996730380588,919.2849365266665
232422,Kampala,Kampala,"Campala,IKampala,KLA,Kaempaala,Kambaala,Kampal,Kampala,Kampalo,Kanpala,kam pa la,kambala,kampala,kampalla,kan pa la,kanpara,kapala,kmbala,kmpala,qmplh,Καμπάλα,Кампала,Կամպալա,קאמפאלא,קמפלה,كامبالا,كامپالا,كمبالا,کامپالا,کمپالا,کمپالہ,कंपाला,कम्पाला,ਕੰਪਾਲਾ,କାମ୍ପାଲା,கம்பாலா,กัมปาลา,ཀམ་པ་ལ།,კამპალა,ካምፓላ,カンパラ,坎帕拉,캄팔라",0.31628,32.58219,P,PPLC,UG,,C,37,8644170.0,8658346.0,1353189,,1223,Africa/Kampala,2020-07-16,Kampala,232422,Uganda,66.15301724,100.3453305,UGA,219.02855682372993,145.22692235310862,131.61365127563448,107.91865539550768,165.68419774373382,189.68334706624356,198.75091171264688,180.09309260050478,211.02773666381862,197.35368220011406,156.34042739868167,151.99961853027344,2054.720799763997,171.22673331366641,1145.7903533541505
233508,Entebbe,Entebbe,"EBB,Ehntebbe,Entebbe,Entebe,Entebė,antbh,antyby,en de pei,entebe,Ентеббе,Ентебе,Энтеббе,אנטבה,ענטעבע,إنتيبي,انتبه,انتیبے,အင်တက်ဘီမြို့,ენტებე,エンテベ,恩德培,엔테베",0.05621,32.47949,P,PPL,UG,,C,96,7732225.0,8657745.0,62969,,1151,Africa/Kampala,2017-06-06,Entebbe,233508,Uganda,66.16918103,100.1528073,UGA,211.77302296956412,139.41946792602513,129.48441950480182,102.5653025309244,159.99026870727536,173.68383534749373,190.05234400431328,165.8771909077963,191.67796452840193,183.50106175740578,148.4617652893066,155.6854095458984,1952.172053019207,162.68100441826724,916.378909721661
4138106,District of Columbia,District of Columbia,"Columbia ringkond,D.C.,DC,Distret ed Columbia,Distret ëd Columbia,Distreto de Columbia,Distreto de Cołumbia,Distretto de Columbia,Distretto di Columbia,District Columbia,District de Columbia,District of Columbia,Districtul Columbia,Distrik Columbia,Distrikto Kolumbio,Distrito de Columbia,Distrito de Colúmbia,Distrittu di Columbia,Dystrykt Kolumbii,Federalny distrikt Kolumbia,Federálny dištrikt Kolumbia,GJac khu Columbia,Kolumbi tojrog,Kolumbiayi srjan,Kolumbija okrugy,Kolumbijos apygarda,Kolumbiya Boelgesi,Kolumbiya Bölgesi,Kolumbiya okrugi,Kolunbiako Barrutia,Okrug Kolumbija,Perifereia tis Koloumpia,Washington D.C.,Washington DC,Washington  D.C.,Zvezno okrozje Kolumbija,Zvezno okrožje Kolumbija,akruga Kalumbija,distret de Colombia,districte de Colombia,districte de Columbia,districte de Colómbia,districte de Colúmbia,distrikt aph kolambiya,distrikta opha kolambiya,distritu de Columbia,ge lun bi ya te qu,hua sheng dun te qu,keolleombia teugbyeolgu,kolampiya mavattam,okrug Kolumbija,oyasintana di.si.,washinton D.C.,washinton・koronbia te bie qu,wosingteon D.C.,wosingteon DC,Đặc khu Columbia,Περιφέρεια της Κολούμπια,Колумби тойрог,Колумбия округы,Округ Колумбия,акруга Калумбія,минтақаи Колумбия,округ Колумбія,Կոլումբիայի շրջան,لمقاطعة د كولومبيا,مقاطعة كولومبيا,ওয়াশিংটন ডি.সি.,ડિસ્ટ્રિક્ટ ઓફ કોલંબિયા,கொளம்பியா மாவட்டம்,డిస్ట్రిక్ట్ ఆఫ్ కొలంబియా,ಡಿಸ್ಟ್ರಿಕ್ಟ್ ಆಫ್ ಕೊಲಂಬಿಯಾ,კოლუმბიის ოლქი,ワシントン D.C.,ワシントン・コロンビア特別区,哥伦比亚特区,華盛頓特區,워싱턴 D.C.,워싱턴 DC,컬럼비아 특별구",38.91706,-77.00025,A,ADM1,US,,DC,,,,552433,27.0,29,America/New_York,2024-07-12,Washington DC,4138106,United States of America,168.1961923,230.255793,USA,0.0,5.2121950785319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2121950785319,0.4343495898776583,2.2639147947226794
4164138,Miami,Miami,"MIA,Maiami,Majami,Majamis,Mayami,Miami,Miamia,Miamo,mai a mi,mai ya mei,maiaemi,maiami,mayami,mayamy,miyami,myamy,myamy  flwryda,Μαϊάμι,Майами,Маями,Маямі,Мајами,Մայամի,מיאמי,مايامى,ميامي,میامی,میامی، فلوریدا,मायामी,मियामी,মায়ামি,માયામિ,மயாமி,మయామి,ಮಿಯಾಮಿ,ไมแอมี,မိုင်ယာမီမြို့,მაიამი,ማያሚ,マイアミ,迈阿密,邁亞美,邁阿密,마이애미",25.77427,-80.19366,P,PPLA2,US,,FL,86.0,,,441003,2.0,25,America/New_York,2024-03-24,Miami,4164138,United States of America,131.33586803185213,207.25076409462696,USA,83.20425669352214,45.58694839477538,53.55611546834298,53.17418924967445,2.4979527791341147,0.012180328369140625,0.0,0.0,0.0,0.0,0.0,15.40586853027348,253.43751144409168,21.119792620340974,871.6275563629874
4335045,New Orleans,New Orleans,"Bagong Orleans,Big Easy,Cene Orlean,Crescent City,La Nouvelle-Orleans,La Nouvelle-Orléans,MSY,N'ju-Orlean,N'ju-Orleans,NOLA,Naujasis Orleanas,Nawlins,Nea Orleani,Neu Orleans,Neuva Orleans,New Orleans,Nieuw Orleans,Nju Orleans,Nju Orliuns,Nog Orlean,Nor Orlean,Nouvelle Orleans,Nov-Orleano,Nov-Orleans,Nova Aurelia,Nova Orleaes,Nova Orleans,Nova Orleáns,Nova Orleães,Novij Orlean,Novy Arlean,Novyj Orlean,Nowy Orlean,Nowy Uorlean,Nueva Orleans,Nuoba Orleanes,Nuorleana,Nyu-Orlean,Nòva Orleans,Orleans Parish,The Big Easy,U Orlean,Uz Orlean,Yancuic Orleans,Yengi Orlean,Yéngi Orléan,akhali orleani,awrlynz parsh,n'yu orlins,n'yu orlinsa,n'yu orliyansa,new orleans louisiana,ni wx xr lins,ni'u aralinsa,niu ao liang,niyu orlens,nyuollieonseu,nyuorinzu,nyw awrlynz,nywawrlyan  lwyyzyana,oralensa parisa,xin ao er liang,Çĕнĕ Орлеан,Ņūorleāna,Νέα Ορλεάνη,Њу Орлеанс,Жаңы орлеан,Новий Орлеан,Новы Арлеан,Новый Орлеан,Ног Орлеан,Нью-Орлеан,Нью-Орлеанс,Ню Орлиънс,У Орлеан,Նոր Օռլեան,ניו אורלינס,ניו ארלינס,اورلینز پارش,نيو أورلينز,نیواورلئان، لوئیزیانا,न्यू ऑर्लिन्स,न्यू ओर्लियंस,न्‍यू आर्लीन्‍स,ওরলেন্স পারিশ,নিউ অরলিন্স,நியூ ஓர்லென்ஸ்,ನ್ಯೂ ಒರ್ಲೀನ್ಸ್,นิวออร์ลีนส์,ახალი ორლეანი,ニューオーリンズ,新奥尔良,紐奧良,뉴올리언스",29.95465,-90.07507,P,PPLA2,US,,LA,71.0,98000.0,,389617,0.0,18,America/Chicago,2019-09-05,New Orleans,4335045,United States of America,128.1320959,197.3189135,USA,138.81403859456378,133.0292498270668,130.94763565063477,8.78934860229492,35.35452651977541,21.234727223714188,2.318243662516276,0.0,0.0,0.0,0.0,15.4739837646485,485.9617538452146,40.49681282043455,3314.2206346727235
4560349,Philadelphia,Philadelphia,"Coaquannock,Fi-sang,Fi-sàng,Filadehl'fija,Filadel'fi,Filadel'fij,Filadel'fija,Filadelfi,Filadelfia,Filadelfiae,Filadelfie,Filadelfii,Filadelfija,Filadelfijo,Filadelfio,Filadelfiya,Filadelfiye,Filadelfiä,Filadèlfia,Filadélfia,Filadélfiye,Ga-na-ta-jen-go-na,PHL,Phila,Philadelpheia,Philadelphia,Philadelphie,Philly,Quequenakee,Tsi wahswen:to Tekahso:ken,Tsi wahswèn:to Tekahsó:ken,fei cheng,fi la delfeiy,filadailafi'a,firaderufia,flaڈylfya,fyladlfya,fyladlfya  pnsylwanya,philadelaphiya,philadelphiya,piladelpia,pilatelpiya,pilladelpia,pyldlpyh,Φιλαδέλφεια,Филаделфиа,Филаделфия,Филаделфија,Филадельфи,Филадельфий,Филадельфия,Філадельфія,Філадэльфія,Ֆիլադելֆիա,פילאדעלפיע,פילדלפיה,فلاڈیلفیا,فلاڈیلفیا، پنسلوانیا,فيلادلفيا,فیلادلفیا,فیلادلفیا، پنسیلوانیا,फिलाडेल्फिया,ফিলাডেলফিয়া,ਫ਼ਿਲਾਡੈਲਫ਼ੀਆ,ફિલાડેલ્ફિયા,பிலடெல்பியா,ఫిలడెల్ఫియా,ಫಿಲಡೆಲ್ಫಿಯಾ,ഫിലഡെൽഫിയ,ฟิลาเดลเฟีย,ဖီလာဒဲလ်ဖီးယားမြို့,ფილადელფია,ፊላዴልፊያ,ភីឡាដេលផ្យា,フィラデルフィア,費城,费城,필라델피아",39.95238,-75.16362,P,PPLA2,US,,PA,101,60000.0,,1576251,12.0,8,America/New_York,2023-02-25,Philadelphia,4560349,United States of America,177.9836513,242.5476745,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4560349,Philadelphia,Philadelphia,"Coaquannock,Fi-sang,Fi-sàng,Filadehl'fija,Filadel'fi,Filadel'fij,Filadel'fija,Filadelfi,Filadelfia,Filadelfiae,Filadelfie,Filadelfii,Filadelfija,Filadelfijo,Filadelfio,Filadelfiya,Filadelfiye,Filadelfiä,Filadèlfia,Filadélfia,Filadélfiye,Ga-na-ta-jen-go-na,PHL,Phila,Philadelpheia,Philadelphia,Philadelphie,Philly,Quequenakee,Tsi wahswen:to Tekahso:ken,Tsi wahswèn:to Tekahsó:ken,fei cheng,fi la delfeiy,filadailafi'a,firaderufia,flaڈylfya,fyladlfya,fyladlfya  pnsylwanya,philadelaphiya,philadelphiya,piladelpia,pilatelpiya,pilladelpia,pyldlpyh,Φιλαδέλφεια,Филаделфиа,Филаделфия,Филаделфија,Филадельфи,Филадельфий,Филадельфия,Філадельфія,Філадэльфія,Ֆիլադելֆիա,פילאדעלפיע,פילדלפיה,فلاڈیلفیا,فلاڈیلفیا، پنسلوانیا,فيلادلفيا,فیلادلفیا,فیلادلفیا، پنسیلوانیا,फिलाडेल्फिया,ফিলাডেলফিয়া,ਫ਼ਿਲਾਡੈਲਫ਼ੀਆ,ફિલાડેલ્ફિયા,பிலடெல்பியா,ఫిలడెల్ఫియా,ಫಿಲಡೆಲ್ಫಿಯಾ,ഫിലഡെൽഫിയ,ฟิลาเดลเฟีย,ဖီလာဒဲလ်ဖီးယားမြို့,ფილადელფია,ፊላዴልፊያ,ភីឡាដេលផ្យា,フィラデルフィア,費城,费城,필라델피아",39.95238,-75.16362,P,PPLA2,US,,PA,101,60000.0,,1576251,12.0,8,America/New_York,2023-02-25,Philadelphia,4560349,United States of America,192.8846815438721,305.36655276453826,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
